,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,is_latin
39,2ijef6ni2amuunRoKTlgww,"4obzFoKoKRHIphyHzJ35G3,1GDbiv3spRmZ1XdM1jQbT7",Sin Pijama,Sin Pijama,"Becky G,NATTI NATASHA",2018-04-20,188560,69,rap latina,0.791,0.745,11,-3.695,0.0464,0.354,2.93e-05,0.104,0.82,94.014,2018,latin
40,2ijef6ni2amuunRoKTlgww,"4obzFoKoKRHIphyHzJ35G3,1GDbiv3spRmZ1XdM1jQbT7",Sin Pijama,Sin Pijama,"Becky G,NATTI NATASHA",2018-04-20,188560,69,reggaeton,0.791,0.745,11,-3.695,0.0464,0.354,2.93e-05,0.104,0.82,94.014,2018,latin
41,2ijef6ni2amuunRoKTlgww,"4obzFoKoKRHIphyHzJ35G3,1GDbiv3spRmZ1XdM1jQbT7",Sin Pijama,Sin Pijama,"Becky G,NATTI NATASHA",2018-04-20,188560,69,trap latino,0.791,0.745,11,-3.695,0.0464,0.354,2.93e-05,0.104,0.82,94.014,2018,latin
42,2ijef6ni2amuunRoKTlgww,"4obzFoKoKRHIphyHzJ35G3,1GDbiv3spRmZ1XdM1jQbT7",Sin Pijama,Sin Pijama,"Becky G,NATTI NATASHA",2018-04-20,188560,69,urbano latino,0.791,0.745,11,-3.695,0.0464,0.354,2.93e-05,0.104,0.82,94.014,2018,latin
43,5YUyW9opqNsMSEzzecZih1,"1SupJlEpv7RS2tPNRaHViT,1vyhD5VmyZ7KMfW5gqLgo5",X,Intimo,"Nicky Jam,J Balvin",2019-11-01,172854,76,latin hip hop,0.594,0.749,9,-5.298,0.056,0.0338,0.00106,0.3,0.694,179.968,2018,latin
44,5YUyW9opqNsMSEzzecZih1,"1SupJlEpv7RS2tPNRaHViT,1vyhD5VmyZ7KMfW5gqLgo5",X,Intimo,"Nicky Jam,J Balvin",2019-11-01,172854,76,reggaeton,0.594,0.749,9,-5.298,0.056,0.0338,0.00106,0.3,0.694,179.968,2018,latin
45,5YUyW9opqNsMSEzzecZih1,"1SupJlEpv7RS2tPNRaHViT,1vyhD5VmyZ7KMfW5gqLgo5",X,Intimo,"Nicky Jam,J Balvin",2019-11-01,172854,76,trap latino,0.594,0.749,9,-5.298,0.056,0.0338,0.00106,0.3,0.694,179.968,2018,latin
46,5YUyW9opqNsMSEzzecZih1,"1SupJlEpv7RS2tPNRaHViT,1vyhD5VmyZ7KMfW5gqLgo5",X,Intimo,"Nicky Jam,J Balvin",2019-11-01,172854,76,urbano latino,0.594,0.749,9,-5.298,0.056,0.0338,0.00106,0.3,0.694,179.968,2018,latin
47,5YUyW9opqNsMSEzzecZih1,"1SupJlEpv7RS2tPNRaHViT,1vyhD5VmyZ7KMfW5gqLgo5",X,Intimo,"Nicky Jam,J Balvin",2019-11-01,172854,76,reggaeton colombiano,0.594,0.749,9,-5.298,0.056,0.0338,0.00106,0.3,0.694,179.968,2018,latin
48,6IPwKM3fUUzlElbvKw2sKl,3uwAm6vQy7kWPS2bciKWx9,we fell in love in october,we fell in love in october / October Passed Me By,girl in red,2018-11-21,184153,91,bedroom pop,0.566,0.366,7,-12.808,0.028,0.113,0.181,0.155,0.237,129.96,2018,nonlatin
