,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,is_latin
235,7FIWs0pqAYbP91WWM0vlTQ,"7dGJo4pcD2V6oG8kP0tJRR,4MCBfE4596Uoi2O4DtmEMz",Godzilla (feat. Juice WRLD),Music To Be Murdered By,"Eminem,Juice WRLD",2020-01-17,210800,84,"detroit hip hop,hip hop,rap,chicago rap,melodic rap",0.808,0.745,10,-5.26,0.342,0.145,0.0,0.292,0.829,165.995,2020,nonlatin
236,3eekarcy7kvN4yt5ZFzltW,0Y5tJX1MQlPlqiwlOH1tJY,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,84,"hip hop,rap,slap house",0.598,0.427,7,-8.764,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,2020,nonlatin
237,7AzlLxHn24DxjgQX73F9fU,4Gso3d4CscCijv0lmajZWs,No Idea,Heaven Or Hell,Don Toliver,2020-03-13,154424,83,"pop rap,rap,trap",0.652,0.631,6,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,2020,nonlatin
238,3GZoWLVbmxcBys6g0DLFLf,"0Cp8WN4V8Tu4QJQwCN5Md4,6sHCvZe1PHrOAuYlwTLNH4",Supalonely (feat. Gus Dapperton),Hey u x,"BENEE,Gus Dapperton",2020-11-13,223488,63,"alt z,nz pop,bedroom pop,indie poptimism,pov: indie",0.862,0.631,7,-4.746,0.0515,0.291,0.000209,0.123,0.841,128.978,2020,nonlatin
239,4Lxseh0wN7N0ljiOh8KwbU,"4MCBfE4596Uoi2O4DtmEMz,64KEffDW9EtZ1y2vBYgq8T",Come & Go (with Marshmello),Come & Go (with Marshmello),"Juice WRLD,Marshmello",2020-07-09,205484,59,"chicago rap,melodic rap,rap,brostep,edm,pop,progressive electro house",0.625,0.811,0,-5.183,0.0659,0.0173,0.0,0.16,0.532,144.994,2020,nonlatin
240,0EhpEsp4L0oRGM0vmeaN5e,"1vyhD5VmyZ7KMfW5gqLgo5,6M2wZ9GZgrQXHCFfjv46we,4q3ewBCX7sLwd24euuV69X,0GM7qgcRCORpGnfcN2tCiB",UN DIA (ONE DAY) (Feat. Tainy),UN DIA (ONE DAY) (Feat. Tainy),"J Balvin,Dua Lipa,Bad Bunny,Tainy",2020-07-24,232253,74,"reggaeton,reggaeton colombiano,trap latino,urbano latino,dance pop,pop,uk pop,pop reggaeton",0.571,0.693,6,-8.234,0.0545,0.00536,0.0,0.173,0.393,168.169,2020,latin
241,45bE4HXI0AwGZXfZtMp8JR,45dkTj5sMRSjrmBSBeiHym,you broke me first,you broke me first,Tate McRae,2020-04-17,169265,86,"alt z,pop",0.667,0.373,4,-9.389,0.05,0.785,0.0,0.0906,0.0823,124.148,2020,nonlatin
242,1raaNykBg1bDnWENUiglUA,6M2wZ9GZgrQXHCFfjv46we,Break My Heart,Break My Heart,Dua Lipa,2020-03-25,221820,67,"dance pop,pop,uk pop",0.73,0.729,4,-3.434,0.0886,0.167,1.39e-06,0.349,0.467,113.012,2020,nonlatin
243,2tnVG71enUj33Ic2nFN6kZ,4ofCBoyEiGSePFAG500xev,Ride It,Ride It,Regard,2019-07-26,157605,82,"pop dance,pop edm,slap house,uk dance",0.88,0.751,7,-4.258,0.0874,0.177,6.43e-05,0.106,0.884,117.948,2020,nonlatin
244,62aP9fBQKYKxi7PDXwcUAS,"1lmU3giNF3CSbkVSQmLpHQ,4ArPQ1Opcksbbf3CPwEjWE",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),"Surf Mesa,Emilee",2019-11-26,176546,78,"pop edm,social media pop",0.674,0.774,11,-7.567,0.0892,0.0686,0.00188,0.393,0.33,112.05,2020,nonlatin
245,7HMmFQsKsljwTw8bS7lu19,0C8ZW7ezQVs4URX5aX7Kqx,Rare,Rare,Selena Gomez,2020-01-10,220589,64,"pop,post-teen pop",0.838,0.545,5,-6.713,0.0706,0.208,8.01e-05,0.103,0.631,114.998,2020,nonlatin
